"Year","Game","Appid","MainTags","MainTag1","MainTag2","MainTag3","MainTag4","MainTag5"
2013,"Cognition: An Erica Reed Thriller",242780,"adventure,point & click,female protagonist,indie,episodic","adventure","point & click","female protagonist","indie","episodic"
2013,"Emergency 2014",260930,"simulation,strategy,rts,realistic,NA","simulation","strategy","rts","realistic","NA"
2013,"Super Puzzle Platformer Deluxe",238530,"indie,platformer,puzzle,action,casual","indie","platformer","puzzle","action","casual"
2013,"Mutant Mudds Deluxe",247370,"platformer,action,retro,indie,difficult","platformer","action","retro","indie","difficult"
2013,"YOU DON'T KNOW JACK Vol. 2",259940,"casual,indie,comedy,NA,NA","casual","indie","comedy","NA","NA"
2013,"Shadows: Price For Our Sins Bonus Edition",260270,"casual,adventure,hidden object,puzzle,point & click","casual","adventure","hidden object","puzzle","point & click"
2013,"Leisure Suit Larry in the Land of the Lounge Lizards: Reloaded",231910,"adventure,comedy,funny,mature,nudity","adventure","comedy","funny","mature","nudity"
2013,"VelocityUltra",244890,"action,indie,shoot 'em up,female protagonist,NA","action","indie","shoot 'em up","female protagonist","NA"
2013,"Ms. Splosion Man",105420,"co-op,action,indie,platformer,female protagonist","co-op","action","indie","platformer","female protagonist"
2013,"Dragon's Lair",227380,"adventure,action,arcade,classic,fmv","adventure","action","arcade","classic","fmv"
2013,"Agricultural Simulator 2013 - Steam Edition",236790,"simulation,casual,agriculture,NA,NA","simulation","casual","agriculture","NA","NA"
2013,"Doorways: Prelude",248470,"horror,adventure,exploration,puzzle,psychological","horror","adventure","exploration","puzzle","psychological"
2013,"Dominions 4: Thrones of Ascension",259060,"strategy,fantasy,moddable,4x,turn-based strategy","strategy","fantasy","moddable","4x","turn-based strategy"
2013,"Postmortem: One Must Die (Extended Cut)",263140,"adventure,indie,rpg,short,story rich","adventure","indie","rpg","short","story rich"
2013,"Zafehouse: Diaries",249360,"strategy,survival,difficult,simulation,zombies","strategy","survival","difficult","simulation","zombies"
2013,"YOU DON'T KNOW JACK SPORTS",260020,"indie,casual,NA,NA,NA","indie","casual","NA","NA","NA"
2013,"YOU DON'T KNOW JACK MOVIES",260000,"casual,indie,comedy,NA,NA","casual","indie","comedy","NA","NA"
2013,"Hate Plus",239700,"visual novel,mystery,indie,anime,sci-fi","visual novel","mystery","indie","anime","sci-fi"
2013,"Ultratron",219190,"arcade,retro,robots,difficult,action","arcade","retro","robots","difficult","action"
2013,"Tiny Brains",253690,"casual,action,puzzle,co-op,indie","casual","action","puzzle","co-op","indie"
2013,"Wizardry 7: Crusaders of the Dark Savant",245430,"adventure,fantasy,rpg,classic,party-based rpg","adventure","fantasy","rpg","classic","party-based rpg"
2013,"Artemis Spaceship Bridge Simulator",247350,"simulation,space,indie,action,co-op","simulation","space","indie","action","co-op"
2013,"Pandemonium",243020,"platformer,classic,NA,NA,NA","platformer","classic","NA","NA","NA"
2013,"Primal Fears",211280,"co-op,action,indie,horror,zombies","co-op","action","indie","horror","zombies"
2013,"Luxor 2 HD",234350,"casual,match 3,NA,NA,NA","casual","match 3","NA","NA","NA"
2013,"Kingdoms Rise",248630,"early access,fantasy,character customization,action,indie","early access","fantasy","character customization","action","indie"
2013,"Knytt Underground",248190,"adventure,indie,platformer,exploration,metroidvania","adventure","indie","platformer","exploration","metroidvania"
2013,"YOU DON'T KNOW JACK TELEVISION",260040,"casual,indie,comedy,NA,NA","casual","indie","comedy","NA","NA"
2013,"Realms of Arkania: Blade of Destiny",237550,"rpg,adventure,indie,turn-based,fantasy","rpg","adventure","indie","turn-based","fantasy"
2013,"Mini Motor Racing EVO",209520,"racing,arcade,indie,casual,top-down","racing","arcade","indie","casual","top-down"
2013,"The 7th Guest",255920,"horror,puzzle,adventure,point & click,fmv","horror","puzzle","adventure","point & click","fmv"
2013,"Woodcutter Simulator 2013",267610,"simulation,NA,NA,NA,NA","simulation","NA","NA","NA","NA"
2013,"99 Spirits",258090,"rpg,puzzle,anime,indie,adventure","rpg","puzzle","anime","indie","adventure"
2013,"Bad Hotel",231720,"tower defense,indie,casual,strategy,NA","tower defense","indie","casual","strategy","NA"
2013,"Stick it to The Man!",251830,"adventure,indie,comedy,action,platformer","adventure","indie","comedy","action","platformer"
2013,"The Last Express Gold Edition",252710,"adventure,mystery,world war i,point & click,classic","adventure","mystery","world war i","point & click","classic"
2013,"Dyad",223450,"psychedelic,indie,racing,action,music","psychedelic","indie","racing","action","music"
2013,"Samurai Gunn",239090,"action,indie,local co-op,fighting,gamemaker","action","indie","local co-op","fighting","gamemaker"
2013,"Fester Mudd: Curse of the Gold - Episode 1",253310,"adventure,point & click,episodic,western,comedy","adventure","point & click","episodic","western","comedy"
2013,"BIT.TRIP FATE",205080,"action,music,indie,rhythm,shoot 'em up","action","music","indie","rhythm","shoot 'em up"
2013,"Fist Puncher",238630,"action,local co-op,indie,beat 'em up,retro","action","local co-op","indie","beat 'em up","retro"
2013,"Battle Worlds: Kronos",237470,"strategy,turn-based strategy,turn-based,sci-fi,kickstarter","strategy","turn-based strategy","turn-based","sci-fi","kickstarter"
2013,"Retrovirus",227800,"action,indie,shooter,6dof,sci-fi","action","indie","shooter","6dof","sci-fi"
2013,"Cloudberry Kingdom",210870,"platformer,difficult,indie,local co-op,rogue-like","platformer","difficult","indie","local co-op","rogue-like"
2013,"A Walk in the Dark",248730,"platformer,action,indie,difficult,NA","platformer","action","indie","difficult","NA"
2013,"Armada 2526 Gold Edition",229970,"strategy,4x,space,indie,turn-based strategy","strategy","4x","space","indie","turn-based strategy"
2013,"Dark Fall 2: Lights Out",260710,"puzzle,mystery,adventure,point & click,horror","puzzle","mystery","adventure","point & click","horror"
2013,"Alone in the Dark: The New Nightmare",259190,"adventure,action,horror,survival horror,classic","adventure","action","horror","survival horror","classic"
2013,"Defense Technica",233110,"tower defense,strategy,indie,NA,NA","tower defense","strategy","indie","NA","NA"
2013,"Storm",231020,"indie,puzzle,simulation,NA,NA","indie","puzzle","simulation","NA","NA"
2013,"Redshirt",247870,"indie,simulation,sci-fi,comedy,rpg","indie","simulation","sci-fi","comedy","rpg"
2013,"Alone in the Dark",259170,"action,horror,survival horror,survival,adventure","action","horror","survival horror","survival","adventure"
2013,"Lords of Football",230650,"sports,simulation,strategy,football,indie","sports","simulation","strategy","football","indie"
2013,"Bad Bots",235070,"indie,action,platformer,shooter,metroidvania","indie","action","platformer","shooter","metroidvania"
2013,"Air Conflicts: Vietnam",233210,"simulation,flight,action,NA,NA","simulation","flight","action","NA","NA"
2013,"Citadels",238870,"strategy,action,medieval,rts,NA","strategy","action","medieval","rts","NA"
2013,"MURI",267360,"action,platformer,retro,female protagonist,indie","action","platformer","retro","female protagonist","indie"
2013,"Legends of Aethereus",248410,"rpg,action,indie,kickstarter,co-op","rpg","action","indie","kickstarter","co-op"
2013,"Magrunner: Dark Pulse",209630,"puzzle,action,lovecraftian,cyberpunk,adventure","puzzle","action","lovecraftian","cyberpunk","adventure"
2013,"YOU DON'T KNOW JACK Vol. 6 The Lost Gold",260080,"casual,indie,comedy,NA,NA","casual","indie","comedy","NA","NA"
2013,"Gentlemen!",253570,"indie,action,platformer,NA,NA","indie","action","platformer","NA","NA"
2013,"Bridge It +",248370,"building,simulation,physics,puzzle,indie","building","simulation","physics","puzzle","indie"
2013,"Escape Goat",251370,"indie,puzzle,platformer,level editor,action","indie","puzzle","platformer","level editor","action"
2013,"Risk",227920,"strategy,board game,casual,NA,NA","strategy","board game","casual","NA","NA"
2013,"Omegalodon",248350,"action,open world,indie,destruction,funny","action","open world","indie","destruction","funny"
2013,"Wooden Sen'SeY",259830,"action,indie,platformer,NA,NA","action","indie","platformer","NA","NA"
2013,"Jack Keane 2 - The Fire Within",236970,"adventure,point & click,NA,NA,NA","adventure","point & click","NA","NA","NA"
2013,"Salvation Prophecy",248450,"action,space,rpg,simulation,indie","action","space","rpg","simulation","indie"
2013,"The Wizard's Lair",507360,"adventure,rpg,perma death,rogue-like,NA","adventure","rpg","perma death","rogue-like","NA"
2013,"InFlux",246980,"puzzle,casual,indie,adventure,platformer","puzzle","casual","indie","adventure","platformer"
2013,"Angry Birds Space",210550,"physics,puzzle,space,casual,touch-friendly","physics","puzzle","space","casual","touch-friendly"
2013,"Intake",237760,"action,arcade,fast-paced,shooter,indie","action","arcade","fast-paced","shooter","indie"
2013,"Urban Chaos",243060,"action,female protagonist,classic,open world,third person","action","female protagonist","classic","open world","third person"
2013,"Paranormal",246300,"horror,indie,action,first-person,early access","horror","indie","action","first-person","early access"
2013,"The Mysterious Cities of Gold",261940,"puzzle,adventure,casual,indie,NA","puzzle","adventure","casual","indie","NA"
2013,"Beast Boxing Turbo",259490,"action,indie,fighting,sports,female protagonist","action","indie","fighting","sports","female protagonist"
2013,"Bunny Must Die! Chelsea and the 7 Devils",250660,"action,platformer,metroidvania,anime,indie","action","platformer","metroidvania","anime","indie"
2013,"Shadow Man",251770,"action,horror,cult classic,adventure,third person","action","horror","cult classic","adventure","third person"
2013,"Vector",248970,"parkour,action,runner,indie,platformer","parkour","action","runner","indie","platformer"
2013,"Tank Operations: European Campaign",258240,"world war ii,tanks,strategy,indie,turn-based strategy","world war ii","tanks","strategy","indie","turn-based strategy"
2013,"Zigfrak",259430,"action,rpg,space,space sim,loot","action","rpg","space","space sim","loot"
2013,"Elder Sign: Omens",257670,"board game,lovecraftian,strategy,casual,indie","board game","lovecraftian","strategy","casual","indie"
2013,"Alien Spidy",207000,"action,adventure,indie,platformer,NA","action","adventure","indie","platformer","NA"
2013,"Farming Giant",259910,"simulation,agriculture,NA,NA,NA","simulation","agriculture","NA","NA","NA"
2013,"Reach for the Sun",248290,"strategy,simulation,casual,indie,education","strategy","simulation","casual","indie","education"
2013,"YOU DON'T KNOW JACK Vol. 4 The Ride",259980,"casual,indie,comedy,funny,NA","casual","indie","comedy","funny","NA"
2013,"Nimble Quest",259780,"casual,indie,action,arcade,NA","casual","indie","action","arcade","NA"
2013,"Flashback",245730,"action,adventure,classic,rpg,platformer","action","adventure","classic","rpg","platformer"
2013,"Project Syria",491790,"simulation,indie,political,sexual content,psychological horror","simulation","indie","political","sexual content","psychological horror"
2013,"Gimbal",252070,"indie,action,space,building,sci-fi","indie","action","space","building","sci-fi"
2013,"Truck Racer",256070,"racing,action,NA,NA,NA","racing","action","NA","NA","NA"
2013,"Dracula: Love Kills",252890,"adventure,hidden object,vampire,puzzle,casual","adventure","hidden object","vampire","puzzle","casual"
2013,"Go Home Dinosaurs!",216090,"tower defense,strategy,dinosaurs,casual,indie","tower defense","strategy","dinosaurs","casual","indie"
2013,"Joe Danger",229890,"racing,indie,action,casual,NA","racing","indie","action","casual","NA"
2013,"9.03m",263100,"indie,short,walking simulator,exploration,emotional","indie","short","walking simulator","exploration","emotional"
2013,"Dead Sky",259700,"action,indie,zombies,NA,NA","action","indie","zombies","NA","NA"
2013,"Angelica Weaver: Catch Me When You Can",218700,"adventure,hidden object,puzzle,casual,point & click","adventure","hidden object","puzzle","casual","point & click"
2013,"Ride 'em Low",65070,"racing,simulation,NA,NA,NA","racing","simulation","NA","NA","NA"
2013,"Tiny Barbarian DX",253350,"action,retro,fantasy,adventure,platformer","action","retro","fantasy","adventure","platformer"
2013,"Eleusis",251310,"adventure,horror,first-person,indie,NA","adventure","horror","first-person","indie","NA"
2013,"Vox",252770,"adventure,action,sandbox,crafting,voxel","adventure","action","sandbox","crafting","voxel"
2013,"Skyscraper Simulator",252910,"building,simulation,psychological horror,horror,NA","building","simulation","psychological horror","horror","NA"
2013,"Dominions 3: The Awakening",248510,"strategy,fantasy,indie,turn-based strategy,turn-based","strategy","fantasy","indie","turn-based strategy","turn-based"
2013,"Rising Storm Game of the Year Edition",234510,"realistic,fps,action,war,shooter","realistic","fps","action","war","shooter"
2013,"Rain Blood Chronicles: Mirage",240660,"adventure,action,indie,hack and slash,character action game","adventure","action","indie","hack and slash","character action game"
2013,"Signal Ops",257770,"strategy,stealth,indie,action,fps","strategy","stealth","indie","action","fps"
2013,"Hexodius",236490,"action,indie,twin stick shooter,NA,NA","action","indie","twin stick shooter","NA","NA"
