"Year","Game","Appid","Developer","Publisher","PriceRange","MdPlayTime","Index","PlayerOption","VisualOption","TraitOption","MainTags"
2013,"Cubemen 2",228440,"3 Sprockets","3 Sprockets","$5-$10",0,68,"multiplayer,singleplayer","none","none","strategy,indie,tower defense,NA,NA"
2013,"Space Rangers HD: A War Apart",214730,"SNK Games, Elemental Games, Katauri Interactive","1C Entertainment","$10-$20",121,82.48780488,"singleplayer","2d","replay value","space,adventure,classic,action,rpg"
2013,"Ittle Dew",241320,"Ludosity","Ludosity","$5-$10",0,73.72727273,"singleplayer","2d","great soundtrack","adventure,puzzle,exploration,short,indie"
2013,"10,000,000",227580,"EightyEightGames","EightyEightGames","$2-$5",72,69.44897959,"singleplayer","pixel graphics,2d","great soundtrack","puzzle,rpg,retro,action,indie"
2013,"Strike Suit Infinity",234160,"Born Ready Games Ltd.","Born Ready Games","$5-$10",27,66.90140845,"singleplayer","none","controller,great soundtrack","action,space,mechs,indie,arcade"
2013,"Final Exam",233190,"Mighty Rocket Studio","Focus Home Interactive","$5-$10",32,66.27536232,"multiplayer","2d","none","action,indie,co-op,online co-op,beat 'em up"
2013,"The Novelist",245150,"Orthogonal Games",NA,"$5-$10",0,65.14925373,"singleplayer","none","none","indie,adventure,story rich,casual,exploration"
2013,"Journey of a Roach",255300,"Koboldgames, Daedalic Entertainment","Daedalic Entertainment","$5-$10",10,65.70995671,"singleplayer","none","none","adventure,puzzle,post-apocalyptic,point & click,indie"
2013,"Skyward Collapse",238890,"Arcen Games, LLC","Arcen Games, LLC","$2-$5",0,69.74358974,"singleplayer","none","none","strategy,turn-based,mythology,war,simulation"
2013,"Inquisitor",241620,"CINEMAX, s.r.o.","CINEMAX, s.r.o.","$5-$10",44,73.60431655,"singleplayer","none","none","rpg,isometric,indie,dark fantasy,gore"
2013,"StarDrive",220660,"Zero Sum Games","Iceberg Interactive","Above $25",0,65.17391304,"singleplayer","none","none","strategy,4x,space,rts,indie"
2013,"Violett Remastered",257830,"Forever Entertainment S. A.","Forever Entertainment S. A.","$5-$10",35,63.60869565,"singleplayer","none","none","adventure,puzzle,indie,point & click,female protagonist"
2013,"Prime World: Defenders",235360,"Nival","Nival","$5-$10",0,70.63636364,"singleplayer","none","great soundtrack","tower defense,strategy,classic,action,indie"
2013,"Urban Trial Freestyle",243450,"Tate Multimedia","Tate Multimedia","$5-$10",70,60.37288136,"singleplayer","none","none","physics,racing,action,simulation,sports"
2013,"Two Brothers",259760,"Ackk Studios","Ackk Studios",NA,0,55.69565217,"none","none","none","adventure,action,indie,rpg,retro"
2013,"Darkout",257050,"Allgraf","KISS ltd","$10-$20",0,56.42465753,"singleplayer","2d","none","sandbox,crafting,indie,action,adventure"
2013,"Deadfall Adventures",231330,"The Farm 51","THQ Nordic","$10-$20",0,58.88185654,"multiplayer,singleplayer","none","none","adventure,action,fps,shooter,first-person"
2013,"Speedball 2 HD",251690,"Vivid Games","Mastertronic","$5-$10",0,50.60504202,"local multiplayer","none","remake","sports,action,indie,retro,NA"
2013,"Gomo",265330,"Fishcow Studio","Daedalic Entertainment","$2-$5",51,49.77570093,"none","none","none","adventure,point & click,puzzle,indie,casual"
2013,"Impire",202130,"Cyanide Montreal","Paradox Interactive","$10-$20",0,48.11214953,"none","none","none","strategy,fantasy,villain protagonist,NA,NA"
2013,"Unholy Heights",249330,"Petit Depotto","AGM PLAYISM","$2-$5",0,63,"singleplayer","2d","replay value,great soundtrack","tower defense,management,simulation,rts,strategy"
2013,"1953 - KGB Unleashed",248490,NA,"United Independent Entertainment GmbH","$5-$10",0,65,"singleplayer","none","none","adventure,puzzle,atmospheric,cold war,point & click"
2013,"Huntsman: The Orphanage (Halloween Edition)",246740,"ShadowShifters","ShadowShifters","$5-$10",0,58,"none","none","none","horror,first-person,adventure,indie,action"
2013,"Demonicon",215630,"Noumena Studios","Kalypso Media Digital","$5-$10",86,62.79144385,"singleplayer","none","controller","rpg,action,fantasy,adventure,third person"
2013,"Bleed",239800,"Ian Campbell","Ian Campbell","$2-$5",0,77,"singleplayer,local multiplayer","2d,pixel graphics","none","action,platformer,difficult,local co-op,arcade"
2013,"Another World ??20th Anniversary Edition",233550,"Eric Chahi, DotEmu","The Digital Lounge","$5-$10",0,77,"singleplayer","2d,1990's","remake,controller","adventure,action,platformer,difficult,classic"
2013,"Anomaly Korea",251530,"11 bit studios","11 bit studios","$2-$5",62,73,"singleplayer","none","none","action,tower defense,strategy,sci-fi,indie"
2013,"Bridge Project",232950,"Halycon Media GmbH & Co. KG","THQ Nordic","$10-$20",0,45,"singleplayer","none","none","simulation,physics,building,puzzle,NA"
2013,"Jack Lumber",220900,"Owlchemy Labs","Owlchemy Labs","$2-$5",0,60,"none","none","none","puzzle,casual,indie,action,strategy"
2013,"Small World 2",235620,"Days of Wonder","Days of Wonder, Asmodee Digital","$5-$10",80,75,"multiplayer,singleplayer","none","none","board game,fantasy,strategy,casual,indie"
2013,"Jack Orlando: Director's Cut",253960,"Toontraxx Studios","Topware Interactive","$2-$5",277,0,"singleplayer","none","none","adventure,detective,point & click,noir,NA"
2013,"Chainsaw Warrior",251710,"Auroch Digital","Auroch Digital","$2-$5",0,38,"singleplayer","none","none","games workshop,zombies,strategy,board game,rpg"
2013,"Marlow Briggs and the Mask of Death",249680,"Zootfly","505 Games","$2-$5",0,68.96610169,"singleplayer","none","none","action,spectacle fighter,hack and slash,adventure,character action game"
2013,"Castle of Illusion",227600,"SEGA Studios Australia, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)","$10-$20",18,67.84210526,"singleplayer","colorful,2.5d,2d","remake,great soundtrack","adventure,classic,platformer,casual,family friendly"
2013,"Rush Bros.",234490,"XYLA Entertainment","Digital Tribe","$5-$10",0,53.27807487,"multiplayer,local multiplayer,singleplayer","2d","none","racing,action,music,indie,platformer"
2013,"Omikron: The Nomad Soul",243000,"Quantic Dream","Square Enix","$5-$10",0,77,"none","1990's","great soundtrack","adventure,rpg,cyberpunk,sci-fi,cult classic"
2013,"Shufflepuck Cantina Deluxe",259510,"Agharta Studio","Agharta Studio","$5-$10",6,59,"none","vr","remake","sports,indie,action,arcade,casual"
2013,"Type:Rider",258890,"Ex Nihilo","Plug In Digital","$2-$5",0,62,"singleplayer","2d","none","historical,puzzle,indie,platformer,casual"
2013,"Anomaly Warzone Earth Mobile Campaign",252170,"11 bit studios","11 bit studios","$2-$5",68,73,"none","none","none","tower defense,strategy,action,sci-fi,indie"
2013,"Blood Omen 2: Legacy of Kain",242960,NA,"Square Enix","$5-$10",9,71.94308943,"singleplayer","none","none","vampire,stealth,action,adventure,dark fantasy"
2013,"Finding Teddy",259600,"Storybird","LookAtMyGame, Plug In Digital","$5-$10",0,63,"singleplayer","pixel graphics,2d","none","adventure,indie,point & click,female protagonist,puzzle"
2013,"Solar Flux",251910,"Firebrand Games","Firebrand Games","$5-$10",45,0,"none","none","none","strategy,puzzle,indie,space,NA"
2013,"Helmet Heroes",524970,"Helmet Games","Helmet Games","FREE",11,0,"massively multiplayer,multiplayer","2d","free to play","adventure,rpg,action,funny,open world"
2013,"Dungeons & Dragons: Chronicles of Mystara",229480,"Iron Galaxy Studios","Capcom","$10-$20",108,76.70967742,"4 player local","2d","none","arcade,rpg,dungeons & dragons,classic,co-op"
2013,"The Apogee Throwback Pack",238050,"Interceptor Entertainment","Apogee Software","$5-$10",0,0,"singleplayer","none","none","classic,action,fps,retro,shooter"
2013,"Not The Robots",257120,"2DArray","tinyBuild","$5-$10",0,79,"singleplayer","none","none","stealth,indie,robots,strategy,action"
2013,"Hero of the Kingdom",259550,"Lonely Troops","Lonely Troops","$5-$10",58,73,"singleplayer","none","none","adventure,casual,indie,point & click,rpg"
2013,"Portal 2 Sixense Perceptual Pack",247120,NA,"Sixense","FREE",147,0,"multiplayer,singleplayer","none","free to play","puzzle,adventure,action,first-person,fps"
2013,"Super Sanctum TD",235250,"Coffee Stain Studios","Coffee Stain Publishing","$2-$5",7,71,"singleplayer","2d,pixel graphics","none","tower defense,strategy,retro,difficult,indie"
2013,"Ys I & II Chronicles+",223810,"Nihon Falcom","XSEED Games","$10-$20",2,72,"singleplayer","2d,pixel graphics","great soundtrack,remake","action,rpg,anime,action rpg,classic"
2013,"Electronic Super Joy",244870,"Michael Todd Games","Michael Todd Games","$5-$10",57,73,"singleplayer","pixel graphics,2d","great soundtrack,soundtrack","platformer,indie,music,difficult,action"
2013,"Ravensword: Shadowlands",253410,"Crescent Moon Games","Crescent Moon Games","$5-$10",0,40,"singleplayer","none","none","rpg,adventure,action,indie,open world"
2013,"Draw a Stickman: EPIC",248650,"Hitcents","Hitcents","$2-$5",0,72,"none","2d","none","adventure,puzzle,indie,casual,comedy"
2013,"OMSI 2: Steam Edition",252530,"MR-Software GbR","Aerosoft GmbH","Above $25",177,63,"singleplayer,multiplayer","none","replay value","driving,realistic,trackir,simulation,moddable"
2013,"Ballpoint Universe - Infinite",259390,"Arachnid Games","Arachnid Games","$2-$5",0,60,"singleplayer","none","none","hand-drawn,indie,action,shoot 'em up,platformer"
2013,"7 Grand Steps: What Ancients Begat",238930,"Mousechief","Mousechief","$10-$20",0,69.84057971,"singleplayer","none","none","strategy,board game,indie,casual,simulation"
2013,"Super Amazing Wagon Adventure",250500,"sparsevector","sparsevector","$2-$5",20,80,"singleplayer","pixel graphics,2d","great soundtrack,replay value","adventure,indie,action,comedy,retro"
2013,"Avadon 2: The Corruption",233310,"Spiderweb Software","Spiderweb Software","$5-$10",0,79.81690141,"singleplayer","none","none","indie,fantasy,adventure,rpg,strategy"
2013,"Soundodger+",247140,"Studio Bean","Adult Swim Games","$5-$10",16,76.14285714,"none","none","great soundtrack","bullet hell,music,rhythm,level editor,indie"
2013,"Element4l",235820,"I-Illusions","I-Illusions","$5-$10",0,77,"singleplayer","2d","great soundtrack","indie,platformer,action,atmospheric,puzzle"
2013,"ShootMania Storm",229870,"Nadeo","Ubisoft","$10-$20",0,75.44322344,"multiplayer","none","none","fps,action,level editor,moddable,shooter"
2013,"Dungeon Hearts",229520,"Cube Roots","Devolver Digital","$2-$5",0,71.12871287,"singleplayer","none","none","strategy,puzzle,action,rpg,casual"
2013,"MirrorMoon EP",231310,"Santa Ragione","Santa Ragione","$10-$20",97,69.72727273,"none","colorful","great soundtrack","indie,exploration,puzzle,adventure,space"
2013,"Tetrobot and Co.",235980,"Swing Swing Submarine","Swing Swing Submarine","$5-$10",17,72.85393258,"none","none","none","puzzle,robots,indie,casual,difficult"
2013,"Aarklash: Legacy",222640,"Cyanide Studio","Bigben Interactive","$10-$20",0,74.23404255,"singleplayer","none","none","tactical,fantasy,adventure,rpg,strategy"
2013,"March of the Eagles",227760,"Paradox Development Studio","Paradox Interactive","$10-$20",0,70.63090129,"none","none","none","strategy,grand strategy,historical,simulation,real-time with pause"
2013,"Foul Play",244810,"Mediatonic, The Irregular Corporation","Devolver Digital","$10-$20",0,66.5,"none","2d","none","adventure,online co-op,co-op,beat 'em up,action"
2013,"Marc Eck?'s Getting Up: Contents Under Pressure",260190,"The Collective, General Arcade","Devolver Digital","$10-$20",0,70.75464684,"singleplayer","none","great soundtrack","action,adventure,parkour,third person,classic"
2013,"Ironclad Tactics",226960,"Zachtronics","Zachtronics","$10-$20",8,69.75,"none","none","none","strategy,card game,robots,indie,casual"
2013,"Dark Fall: The Journal",260690,"Darkling Room","THQ Nordic","$2-$5",0,68.53413655,"none","none","none","adventure,horror,mystery,puzzle,supernatural"
2013,"Oozi: Earth Adventure",257990,"Awesome Games Studio","Awesome Games Studio","$2-$5",0,66.64285714,"singleplayer","2d","controller","platformer,adventure,indie,casual,action"
2013,"Rise of Venice",227020,NA,"Kalypso Media Digital","$10-$20",381,66.65079365,"singleplayer","none","none","trading,strategy,simulation,economy,historical"
2013,"Blood of the Werewolf",260250,"Scientifically Proven","Scientifically Proven","$1-$2",0,68,"singleplayer","none","none","platformer,action,difficult,indie,werewolves"
2013,"Face Noir",244690,"Mad Orange","Phoenix Online Publishing","$5-$10",70,59.66666667,"none","none","none","adventure,noir,detective,point & click,indie"
2013,"Shattered Haven",234370,"Arcen Games, LLC","Arcen Games, LLC","$5-$10",0,61.59259259,"none","2d","none","action,adventure,puzzle,horror,co-op"
2013,"Master Reboot",251850,"Wales Interactive","Wales Interactive","$10-$20",0,59,"none","none","none","adventure,sci-fi,action,puzzle,atmospheric"
2013,"Knock-knock",250380,"Ice-Pick Lodge","Ice-Pick Lodge","$5-$10",0,70.76470588,"singleplayer","2d,dark","great soundtrack","horror,indie,atmospheric,surreal,psychological horror"
2013,"DARK",225360,"Realmforge Studios","Kalypso Media Digital","$5-$10",0,42.11205074,"singleplayer","dark","none","stealth,action,vampire,rpg,third person"
2013,"The Chaos Engine",242530,"Abstraction Games, The Bitmap Brothers","The Bitmap Brothers","$5-$10",0,49.47368421,"singleplayer","2d","none","co-op,steampunk,classic,action,retro"
2013,"Montague's Mount",258950,"PolyPusher Studios","PolyPusher Studios","$2-$5",0,40.76,"none","none","none","puzzle,indie,adventure,walking simulator,horror"
2013,"Dementium II HD",217100,"Memetic Games","Missing Link Games",NA,0,41.30769231,"none","none","none","horror,action,adventure,indie,fps"
2013,"The 11th Hour",255940,"Trilobyte Games","Nightdive Studios","$5-$10",0,68,"singleplayer","1990's","none","horror,puzzle,adventure,point & click,fmv"
2013,"Alex Hunter - Lord of the Mind Platinum Edition",266940,"Alawar","Viva Media","$5-$10",70,0,"singleplayer","none","none","hidden object,puzzle,casual,point & click,adventure"
2013,"YOU DON'T KNOW JACK Vol. 3",259960,"Jackbox Games, Inc.","Jackbox Games, Inc.","$2-$5",0,0,"none","none","none","casual,indie,comedy,NA,NA"
2013,"Eador: Genesis",235660,"Alexey Bokulev, Snowbird Games","Snowbird Games","$5-$10",0,72.94292804,"none","none","none","strategy,indie,turn-based strategy,rpg,turn-based"
2013,"Zombie Tycoon 2: Brainhov's Revenge",252270,"Frima Studio","Frima Studio","$2-$5",35,48,"none","none","none","strategy,action,zombies,indie,rts"
2013,"WRC 4 FIA World Rally Championship",256330,"Milestone S.r.l.","Plug In Digital, Bigben Interactive","Above $25",0,64.47761194,"none","none","none","racing,simulation,offroad,sports,arcade"
2013,"Airport Simulator 2014",267600,"United Independent Entertainment GmbH","United Independent Entertainment GmbH","$5-$10",0,24,"singleplayer","none","none","simulation,management,horror,dating sim,NA"
2013,"Blood Knights",258220,"Deck 13","Kalypso Media Digital","$5-$10",61,60,"none","none","none","action,rpg,vampire,co-op,hack and slash"
2013,"YOU DON'T KNOW JACK HEADRUSH",260060,"Jackbox Games, Inc.","Jackbox Games, Inc.","$2-$5",0,0,"none","none","none","casual,indie,NA,NA,NA"
2013,"YOU DON'T KNOW JACK Vol. 1 XL",252730,"Jackbox Games, Inc.","Jackbox Games, Inc.","$2-$5",13,0,"none","none","none","casual,indie,comedy,NA,NA"
2013,"Droid Assault",219200,"Puppygames","Puppygames","$5-$10",0,83,"none","pixel graphics,2d","none","action,arcade,retro,shooter,robots"
2013,"MotoGP13",240600,"Milestone S.r.l.","Plug In Digital, Milestone S.r.l.","$5-$10",22,52,"multiplayer","none","none","simulation,racing,sports,NA,NA"
2013,"Eryi's Action",261700,"Xtal Sword","Xtal Sword","$2-$5",0,60,"singleplayer","2d","none","difficult,action,puzzle,platformer,indie"
2013,"Wizardry 6: Bane of the Cosmic Forge",245410,"Sir-Tech","Gamepot, Inc., Nightdive Studios","$2-$5",19,84.4084507,"singleplayer","none","none","adventure,fantasy,rpg,first-person,dungeon crawler"
2013,"Zack Zero",234290,"Crocodile Entertainment","Crocodile Entertainment","$2-$5",0,59.15384615,"singleplayer","none","none","action,adventure,indie,platformer,side scroller"
2013,"The Shivah",252370,NA,"Wadjet Eye Games","$2-$5",0,72,"singleplayer","2d,pixel graphics","none","adventure,point & click,indie,noir,story rich"
2013,"Gravity Badgers",267060,"Wales Interactive","Wales Interactive","$2-$5",0,22,"none","none","none","puzzle,casual,indie,touch-friendly,NA"
